filename,width,height,class,xmin,ymin,xmax,ymax
SY_00006.JPG,4000,3000,dog,3274,1261,3650,1448
SY_00007.JPG,4000,3000,dog,2797,1139,2906,1306
SY_00007.JPG,4000,3000,nonMotorized,3257,755,3603,1481
SY_00008.JPG,4000,3000,dog,3479,1268,3793,1508
SY_00010.JPG,4000,3000,dog,3406,1521,3959,2109
SY_00011.JPG,4000,3000,dog,2897,1139,3020,1373
SY_00012.JPG,4000,3000,dog,3028,1075,3123,1203
SY_00013.JPG,4000,3000,nonMotorized,3225,862,3457,1435
SY_00013.JPG,4000,3000,nonMotorized,3743,952,3977,1511
SY_00014.JPG,4000,3000,dog,3441,1255,3685,1486
SY_00014.JPG,4000,3000,nonMotorized,3261,852,3325,1049
SY_00014.JPG,4000,3000,dog,3229,952,3279,1088
SY_00015.JPG,4000,3000,nonMotorized,3143,865,3210,1090
SY_00015.JPG,4000,3000,nonMotorized,3192,835,3264,1072
SY_00015.JPG,4000,3000,dog,2987,1101,3057,1255
SY_00015.JPG,4000,3000,dog,3049,1085,3179,1198
SY_00016.JPG,4000,3000,dog,2867,1149,2972,1381
SY_00016.JPG,4000,3000,dog,3054,1121,3144,1272
SY_00016.JPG,4000,3000,dog,3243,973,3352,1078
SY_00016.JPG,4000,3000,dog,3134,993,3197,1091
SY_00016.JPG,4000,3000,nonMotorized,3064,867,3133,1103
SY_00016.JPG,4000,3000,nonMotorized,3156,857,3251,1093
SY_00017.JPG,4000,3000,nonMotorized,2797,804,2993,1380
SY_00017.JPG,4000,3000,nonMotorized,3405,867,3649,1475
SY_00017.JPG,4000,3000,nonMotorized,3098,842,3206,1081
SY_00017.JPG,4000,3000,nonMotorized,3002,886,3080,1155
SY_00017.JPG,4000,3000,dog,2957,1101,3056,1226
SY_00017.JPG,4000,3000,dog,3074,1053,3202,1168
SY_00018.JPG,4000,3000,dog,2867,1127,3133,1355
SY_00018.JPG,4000,3000,nonMotorized,3282,839,3493,1457
SY_00018.JPG,4000,3000,nonMotorized,3590,891,3780,1512
SY_00018.JPG,4000,3000,nonMotorized,3182,827,3275,1080
SY_00019.JPG,4000,3000,dog,2982,1122,3131,1388
SY_00019.JPG,4000,3000,nonMotorized,3210,845,3302,1062
SY_00020.JPG,4000,3000,nonMotorized,3249,857,3351,1052
SY_00021.JPG,4000,3000,nonMotorized,3187,967,3262,1049
SY_00023.JPG,4000,3000,nonMotorized,3039,845,3141,1132
SY_00024.JPG,4000,3000,nonMotorized,3638,817,3869,1556
SY_00028.JPG,4000,3000,dog,2938,1203,3156,1419
SY_00029.JPG,4000,3000,dog,3752,1508,4000,2219
SY_00030.JPG,4000,3000,dog,2964,1129,3120,1312
SY_00032.JPG,4000,3000,dog,2857,1160,3016,1349
SY_00032.JPG,4000,3000,dog,3725,1340,4000,1504
SY_00034.JPG,4000,3000,dog,2918,1201,3067,1352
SY_00034.JPG,4000,3000,dog,3213,1175,3441,1416
SY_00035.JPG,4000,3000,nonMotorized,2908,867,3102,1398
SY_00035.JPG,4000,3000,nonMotorized,3297,865,3592,1457
SY_00037.JPG,4000,3000,dog,3256,1372,3652,1804
SY_00038.JPG,4000,3000,dog,3054,1403,3388,1881
SY_00041.JPG,4000,3000,nonMotorized,3162,883,3423,1404
SY_00041.JPG,4000,3000,nonMotorized,3461,891,3706,1493
SY_00043.JPG,4000,3000,nonMotorized,3456,811,3787,1506
SY_00043.JPG,4000,3000,nonMotorized,3141,865,3343,1401
SY_00043.JPG,4000,3000,dog,3026,1188,3213,1334
SY_00045.JPG,4000,3000,nonMotorized,3415,885,3700,1493
SY_00046.JPG,4000,3000,nonMotorized,3254,862,3492,1462
SY_00047.JPG,4000,3000,nonMotorized,2944,873,3175,1394
SY_00047.JPG,4000,3000,nonMotorized,3392,860,3656,1460
SY_00048.JPG,4000,3000,nonMotorized,3002,901,3146,1235
SY_00049.JPG,4000,3000,nonMotorized,3043,885,3152,1178
SY_00050.JPG,4000,3000,nonMotorized,3267,867,3526,1429
SY_00050.JPG,4000,3000,nonMotorized,3198,842,3256,1068
SY_00050.JPG,4000,3000,nonMotorized,3120,857,3193,1098
SY_00051.JPG,4000,3000,nonMotorized,3034,875,3154,1165
SY_00051.JPG,4000,3000,nonMotorized,3261,932,3328,1031
SY_00051.JPG,4000,3000,nonMotorized,3369,939,3421,1012
SY_00052.JPG,4000,3000,nonMotorized,3088,834,3280,1403
SY_00052.JPG,4000,3000,nonMotorized,3251,865,3315,1052
SY_00052.JPG,4000,3000,nonMotorized,2785,858,2874,1303
SY_00052.JPG,4000,3000,dog,2833,1160,2931,1334
SY_00053.JPG,4000,3000,nonMotorized,3098,824,3282,1393
SY_00053.JPG,4000,3000,nonMotorized,3269,888,3354,1045
SY_00053.JPG,4000,3000,dog,3431,1242,3651,1468
SY_00054.JPG,4000,3000,nonMotorized,3225,875,3297,1034
SY_00056.JPG,4000,3000,nonMotorized,3388,844,3672,1486
SY_00058.JPG,4000,3000,nonMotorized,3134,803,3326,1381
SY_00058.JPG,4000,3000,nonMotorized,3849,880,4000,1512
SY_00059.JPG,4000,3000,nonMotorized,3408,883,3684,1460
SY_00059.JPG,4000,3000,nonMotorized,3654,880,3852,1529
